decision_error_std,execution_error_std,mismatch_model,channel_rho,csi_delay_slots,probe_budget,policy,episodes,num_seeds,num_nodes,num_slots,num_irs_elements,num_codebook_states,g_th,alpha_th,gain_margin,power_margin,risk_weight,risk_power_weight,risk_invite_threshold,adaptive_risk_base_weight,opportunity_failure_cost,opportunity_missed_cost,opportunity_deadline_gain,opportunity_backlog_gain,temporal_reliability_z,sparse_topk_seed_multiplier,sparse_topk_fraction,success_mean,success_ci95,success_rate_mean,perfect_rate,slots_mean,slots_ci95,avg_power,total_energy_mean,total_energy_ci95,scheduled_nodes_mean,failed_nodes_mean,missed_opportunities_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,effective_risk_weight_mean,avg_reward
0.0,0.0,temporal_ar1,0.9,3,2,Estimated Rotating Grid B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.019600000000003066,0.9998,99.0,5.11,0.2155999999999997,0.43039092612269825,17.58253310320177,0.1024004839395625,52.665,2.675,2.64,52.63,34.119841269841274,2.0,1.6735019841269843,0.0,98.93265401790009
0.0,0.0,temporal_ar1,0.9,3,4,Estimated Rotating Grid B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,4.215,0.009799999999999792,0.4003776140469877,17.05847882530413,0.19717567225420432,52.03,2.03,1.24,51.24,29.57797619047619,4.0,1.1532460317460318,0.0,99.16274581430972
0.0,0.0,temporal_ar1,0.9,3,8,Estimated Rotating Grid B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.69,0.03920000000000003,0.3803694417503634,16.934028786850288,0.036922045600793964,51.835,1.835,0.69,50.69,29.26130952380952,8.0,0.8403690476190476,0.0,99.291658819781
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,49.96,0.039199999999999166,0.9992,96.0,5.515,0.26460000000000045,0.43456478845874763,17.081977896908427,0.03643645105856933,51.565,1.605,4.28,54.24,22.799603174603174,4.0,1.6924801587301588,0.0,98.86207745498695
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.96,0.039199999999999166,0.9992,96.0,5.515,0.26460000000000045,0.43456478845874763,17.081977896908427,0.03643645105856933,51.565,1.605,4.28,54.24,22.799603174603174,4.0,1.6924801587301588,0.0,98.86207745498695
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.96,0.039199999999999166,0.9992,96.0,5.515,0.26460000000000045,0.43456478845874763,17.081977896908427,0.03643645105856933,51.565,1.605,4.28,54.24,22.799603174603174,4.0,1.6924801587301588,0.0,98.86207745498695
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,49.985,0.009800000000005013,0.9997,98.5,4.725,0.18620000000000037,0.40644256908513243,16.699380202108063,0.35821313197075894,51.265,1.28,2.585,52.57,19.579365079365083,6.0,1.1922777777777778,0.0,99.10351734309126
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,49.985,0.009800000000005013,0.9997,98.5,4.725,0.18620000000000037,0.40644256908513243,16.699380202108063,0.35821313197075894,51.265,1.28,2.585,52.57,19.579365079365083,6.0,1.1922777777777778,0.0,99.10351734309126
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,50.0,0.0,1.0,100.0,4.32,0.13719999999999968,0.40435681238422416,16.642899445537196,0.19694715634375481,51.145,1.145,2.17,52.17,19.238690476190477,6.0,1.1207718253968253,0.0,99.16924469198604
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,50.0,0.0,1.0,100.0,4.325,0.14700000000000032,0.3933877963377682,16.643902052515067,0.3183439877023274,51.285,1.285,2.1,52.1,21.583333333333332,8.0,1.0142222222222221,0.0,99.2271288562834
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,50.0,0.0,1.0,100.0,4.325,0.14700000000000032,0.3933877963377682,16.643902052515067,0.3183439877023274,51.285,1.285,2.1,52.1,21.583333333333332,8.0,1.0142222222222221,0.0,99.2271288562834
0.0,0.0,temporal_ar1,0.9,3,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,50.0,0.0,1.0,100.0,3.95,0.2548000000000002,0.40042897285356216,16.707605712254697,0.34311161819438973,51.25,1.25,1.34,51.34,22.59603174603175,8.0,0.8958988095238095,0.0,99.23233223587435
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,49.99,0.019600000000003066,0.9998,99.0,4.84,0.4115999999999999,0.4094255948729306,16.43399332692561,0.01624994671921193,50.705,0.715,3.765,53.755,11.49265873015873,8.0,1.230611111111111,0.0,99.13598307384183
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.99,0.019600000000003066,0.9998,99.0,4.84,0.4115999999999999,0.40945240380231485,16.43705053348705,0.036353392840935396,50.715,0.725,3.765,53.755,11.687103174603173,8.0,1.230611111111111,0.0,99.13445447056111
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.99,0.019600000000003066,0.9998,99.0,4.84,0.4115999999999999,0.4104980831062632,16.442270655049565,0.048578768587956976,50.715,0.725,3.765,53.755,11.678174603174602,8.0,1.230611111111111,0.0,99.13184440977986
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,50.0,0.0,1.0,100.0,4.385,0.04899999999999982,0.39728989357579636,16.43133597804329,0.057136638350058395,50.67,0.67,2.68,52.68,11.728968253968254,12.0,0.893424603174603,0.0,99.24205362731871
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,50.0,0.0,1.0,100.0,4.125,0.08819999999999985,0.3962958776780268,16.32572451505326,0.07934501624462732,50.555,0.555,2.395,52.395,10.578769841269839,12.0,0.8489345238095237,0.0,99.27075416655558
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,50.0,0.0,1.0,100.0,3.915,0.1078000000000003,0.40059122643723816,16.3881338261764,0.009406896381786751,50.625,0.625,2.11,52.11,12.446428571428571,12.0,0.8159464285714286,0.0,99.27176557159073
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,50.0,0.0,1.0,100.0,4.205,0.12739999999999987,0.3909098236522614,16.41797564918445,0.13403903344554102,50.66,0.66,2.54,52.54,11.769246031746032,16.0,0.7678392857142856,0.0,99.27842197767917
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,50.0,0.0,1.0,100.0,3.865,0.08820000000000029,0.388442621987148,16.35620338880718,0.1431753255064207,50.625,0.625,2.02,52.02,12.94484126984127,16.0,0.6912083333333334,0.0,99.31425776500276
0.0,0.0,temporal_ar1,0.9,3,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,50.0,0.0,1.0,100.0,3.63,0.2939999999999998,0.3844526285685692,16.30212415127864,0.22504548154957874,50.565,0.565,1.645,51.645,11.482738095238094,16.0,0.6105773809523809,0.0,99.3372363235247
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=1 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,49.995,0.00979999999999805,0.9998999999999999,99.5,4.26,0.09799999999999964,0.41116855659936385,16.315854765498248,0.16293115764733568,50.325,0.33,3.325,53.32,6.095634920634921,16.0,0.923109126984127,0.0,99.23502685051885
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=1 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.995,0.00979999999999805,0.9998999999999999,99.5,4.26,0.09799999999999964,0.41073415939890595,16.3276460585144,0.15824289371537914,50.355,0.36,3.325,53.32,6.619047619047619,16.0,0.923109126984127,0.0,99.22913120401076
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=1 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.995,0.00979999999999805,0.9998999999999999,99.5,4.26,0.09799999999999964,0.411028952951166,16.32557159045731,0.1623088511072727,50.35,0.355,3.325,53.32,6.531547619047619,16.0,0.923109126984127,0.0,99.23016843803929
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,50.0,0.0,1.0,100.0,3.86,0.019600000000000017,0.38793549963292195,16.25849731825459,0.007741217565584506,50.225,0.225,2.565,52.565,5.000595238095238,24.0,0.6315972222222223,0.0,99.34564368528423
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,50.0,0.0,1.0,100.0,3.655,0.029399999999999808,0.38791335507279984,16.25669286922697,0.018545052038350104,50.215,0.215,2.27,52.27,4.948214285714285,24.0,0.5882678571428571,0.0,99.35264437814025
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,50.0,0.0,1.0,100.0,3.55,0.21560000000000018,0.3912532394874722,16.263310349274434,0.0582587397045468,50.235,0.235,2.02,52.02,5.576190476190476,24.0,0.542422619047619,0.0,99.3506081583408
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,50.0,0.0,1.0,100.0,3.86,0.019600000000000017,0.38793549963292195,16.25849731825459,0.007741217565584506,50.225,0.225,2.565,52.565,5.000595238095238,24.0,0.6315972222222223,0.0,99.34564368528423
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,50.0,0.0,1.0,100.0,3.655,0.029399999999999808,0.38791335507279984,16.25669286922697,0.018545052038350104,50.215,0.215,2.27,52.27,4.948214285714285,24.0,0.5882678571428571,0.0,99.35264437814025
0.0,0.0,temporal_ar1,0.9,3,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,50.0,0.0,1.0,100.0,3.55,0.21560000000000018,0.3912532394874722,16.263310349274434,0.0582587397045468,50.235,0.235,2.02,52.02,5.576190476190476,24.0,0.542422619047619,0.0,99.3506081583408
0.0,0.0,temporal_ar1,0.9,3,2,Stale-TopK Feedback Grid B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,4.025,0.12739999999999987,0.3699915772987824,16.577787623697287,0.1746611656050333,51.145,1.145,1.54,51.54,19.912698412698415,18.0,0.6373789682539681,0.0,99.32308306652868
0.0,0.0,temporal_ar1,0.9,3,4,Stale-TopK Feedback Grid B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.87,0.05880000000000005,0.3727207043763164,16.3310519162714,0.002158438382958678,50.595,0.595,1.85,51.85,11.610714285714284,20.0,0.5722797619047619,0.0,99.34793514534451
0.0,0.0,temporal_ar1,0.9,3,8,Stale-TopK Feedback Grid B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.655,0.029399999999999808,0.38901657843182774,16.26709821072454,0.009935814760817223,50.235,0.235,2.27,52.27,5.452380952380952,24.0,0.5882678571428571,0.0,99.34744170739144
0.0,0.0,temporal_ar1,0.9,3,2,Temporal Deviation Oracle B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.49,0.039199999999999596,0.38698952259467717,16.2375211273277,0.044824384944837446,50.195,0.195,1.99,51.99,5.0339285714285715,2.0,0.5006547619047619,0.0,99.37387589756406
0.0,0.0,temporal_ar1,0.9,3,4,Temporal Deviation Oracle B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.2,0.05880000000000005,0.37398646924074747,16.26579606889087,0.06067271517180678,50.39,0.39,1.145,51.145,10.541666666666664,4.0,0.41825,0.0,99.41605238372708
0.0,0.0,temporal_ar1,0.9,3,8,Temporal Deviation Oracle B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.18,0.09800000000000007,0.37194988169674326,16.47484647549401,0.12511372302472934,50.775,0.775,0.69,50.69,18.9,8.0,0.4169166666666666,0.0,99.40603973498776
0.0,0.0,temporal_ar1,0.98,1,2,Estimated Rotating Grid B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.995,0.00979999999999805,0.9998999999999999,99.5,4.435,0.04899999999999982,0.4166394860703713,16.78231472221988,0.1230823426256927,51.06,1.065,1.02,51.015,19.116666666666667,2.0,1.4093412698412697,0.0,99.13940661904793
0.0,0.0,temporal_ar1,0.98,1,4,Estimated Rotating Grid B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.63,0.2743999999999998,0.3951057709703457,16.53491366553409,0.34959226344027505,50.915,0.915,0.58,50.58,18.935119047619047,4.0,0.9517301587301588,0.0,99.28695083060911
0.0,0.0,temporal_ar1,0.98,1,8,Estimated Rotating Grid B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.125,0.009799999999999792,0.37647887603014907,16.482056548474056,0.04633340553366301,50.715,0.715,0.32,50.32,15.333333333333332,8.0,0.55875,0.0,99.40726196040286
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,49.98,0.019600000000003066,0.9995999999999999,98.0,4.845,0.20579999999999996,0.40944174777125797,16.56980889464666,0.000630348901263531,50.805,0.825,1.46,51.44,14.368253968253967,4.0,1.4216825396825397,0.0,99.11361701236451
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.98,0.019600000000003066,0.9995999999999999,98.0,4.845,0.20579999999999996,0.40944174777125797,16.56980889464666,0.000630348901263531,50.805,0.825,1.46,51.44,14.368253968253967,4.0,1.4216825396825397,0.0,99.11361701236451
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.98,0.019600000000003066,0.9995999999999999,98.0,4.845,0.20579999999999996,0.40944174777125797,16.56980889464666,0.000630348901263531,50.805,0.825,1.46,51.44,14.368253968253967,4.0,1.4216825396825397,0.0,99.11361701236451
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,49.985,0.009800000000005013,0.9997,98.5,4.05,0.19600000000000015,0.39346681655974264,16.466594239203456,0.21504538560830944,50.76,0.775,0.835,50.82,15.320436507936508,6.0,0.9889960317460317,0.0,99.24389034969332
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,49.985,0.009800000000005013,0.9997,98.5,4.05,0.19600000000000015,0.39346681655974264,16.466594239203456,0.21504538560830944,50.76,0.775,0.835,50.82,15.320436507936508,6.0,0.9889960317460317,0.0,99.24389034969332
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,49.99,0.0,0.9998,99.0,3.965,0.08819999999999985,0.3998990637721128,16.45545334905848,0.1721392412605241,50.71,0.72,0.89,50.88,14.60972222222222,6.0,0.9476150793650794,0.0,99.22251614112349
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,50.0,0.0,1.0,100.0,3.53,0.09800000000000007,0.3847532199818973,16.36332717274034,0.24904987591171815,50.61,0.61,0.62,50.62,13.515476190476189,8.0,0.7277876984126985,0.0,99.36634968239414
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,50.0,0.0,1.0,100.0,3.53,0.09800000000000007,0.3847532199818973,16.36332717274034,0.24904987591171815,50.61,0.61,0.62,50.62,13.515476190476189,8.0,0.7277876984126985,0.0,99.36634968239414
0.0,0.0,temporal_ar1,0.98,1,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,50.0,0.0,1.0,100.0,3.375,0.12739999999999987,0.3906774991624513,16.351413044119873,0.25309407846024323,50.55,0.55,0.585,50.585,12.545238095238096,8.0,0.6848849206349206,0.0,99.34971740193922
0.0,0.0,temporal_ar1,0.98,1,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,49.99,0.0,0.9998,99.0,4.27,0.0,0.38876924559807874,16.331436562860116,0.21809376867435182,50.555,0.565,1.155,51.145,11.076984126984128,8.0,0.9846706349206349,0.0,99.2568847719716
0.0,0.0,temporal_ar1,0.98,1,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.99,0.0,0.9998,99.0,4.27,0.0,0.3875705227608789,16.32038770714903,0.24071966418126034,50.54,0.55,1.155,51.145,10.773015873015872,8.0,0.9846706349206349,0.0,99.26240919982715
0.0,0.0,temporal_ar1,0.98,1,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.99,0.0,0.9998,99.0,4.27,0.0,0.38776121063809804,16.321085489310445,0.24046203481367198,50.54,0.55,1.155,51.145,10.744444444444444,8.0,0.9846706349206349,0.0,99.26206030874644
0.0,0.0,temporal_ar1,0.98,1,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,49.995,0.00979999999999805,0.9998999999999999,99.5,3.52,0.13719999999999968,0.3608068642885325,16.14088936295414,0.06421769255068156,50.325,0.33,0.675,50.67,7.5640873015873025,12.0,0.5714146825396825,0.0,99.41127060693783
0.0,0.0,temporal_ar1,0.98,1,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,49.99,0.0,0.9998,99.0,3.45,0.1567999999999997,0.36594079207520813,16.205987937234344,0.029614541143766215,50.365,0.375,0.66,50.65,8.404761904761905,12.0,0.5556111111111111,0.0,99.3916800087751
0.0,0.0,temporal_ar1,0.98,1,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,49.99,0.0,0.9998,99.0,3.41,0.15680000000000013,0.3678308202680611,16.188114931242623,0.015243390817811784,50.34,0.35,0.695,50.685,7.889285714285714,12.0,0.561156746031746,0.0,99.38501289560267
